ground,season,scorecard_no,countries,runs,overs,innings_x,team1_inn1,team2_inn1,first_inn_lead_of_team1,team1_inn2,team2_inn2,team1_inn1_over,team2_inn1_over,total_day,bat_first,field_first,innings_y,team_no,country_won,won
Queen's,1988/89,Test # 1119,India,150,67,1st INNINGS,0,150,-164,0,213,0,67,6,0,India,1st INNINGS,2,West Indies,0
Sabina,1988/89,Test # 1120,India,289,102.2,1st INNINGS,289,0,-95,152,0,102.2,0,6,0,West Indies,1st INNINGS,2,West Indies,0
Sabina,1988/89,Test # 1120,West Indies,384,123.5,1st INNINGS,0,384,95,0,60,0,123.5,6,0,West Indies,1st INNINGS,1,West Indies,1
"Headingley,",1989,Test # 1121,Australia,601,178.3,1st INNINGS,601,0,171,230,0,178.3,0,6,0,England,1st INNINGS,2,Australia,1
"Headingley,",1989,Test # 1121,England,430,121.5,1st INNINGS,0,430,-171,0,191,0,121.5,6,0,England,1st INNINGS,1,Australia,0
"Lord's,",1989,Test # 1122,England,286,86.5,1st INNINGS,286,0,-242,359,0,86.5,0,6,England,0,1st INNINGS,1,Australia,0
"Lord's,",1989,Test # 1122,Australia,528,158,1st INNINGS,0,528,242,0,119,0,158,6,England,0,1st INNINGS,2,Australia,1
"Edgbaston,",1989,Test # 1123,Australia,424,142,1st INNINGS,424,0,182,158,0,142,0,6,Australia,0,1st INNINGS,2,drawn,2
"Edgbaston,",1989,Test # 1123,England,242,96.3,1st INNINGS,0,242,-182,0,0,0,96.3,6,Australia,0,1st INNINGS,1,drawn,2
Old,1989,Test # 1124,England,260,103,1st INNINGS,260,0,-187,264,0,103,0,6,England,0,1st INNINGS,1,Australia,0
Old,1989,Test # 1124,Australia,447,167.5,1st INNINGS,0,447,187,0,81,0,167.5,6,England,0,1st INNINGS,2,Australia,1
Trent,1989,Test # 1125,Australia,602,206.3,1st INNINGS,602,0,347,167,0,206.3,0,5,Australia,0,1st INNINGS,2,Australia,1
Trent,1989,Test # 1125,England,255,76.5,1st INNINGS,0,255,-347,0,0,0,76.5,5,Australia,0,1st INNINGS,1,Australia,0
Kennington,1989,Test # 1126,Australia,468,132.3,1st INNINGS,468,0,183,219,0,132.3,0,6,Australia,0,1st INNINGS,2,drawn,2
Kennington,1989,Test # 1126,England,285,92.1,1st INNINGS,0,285,-183,0,143,0,92.1,6,Australia,0,1st INNINGS,1,drawn,2
National,1989/90,Test # 1127,Pakistan,409,116.5,1st INNINGS,409,0,147,305,0,116.5,0,6,0,India,1st INNINGS,1,drawn,2
National,1989/90,Test # 1127,India,262,72.2,1st INNINGS,0,262,-147,0,303,0,72.2,6,0,India,1st INNINGS,2,drawn,2
Iqbal,1989/90,Test # 1128,India,288,113.1,1st INNINGS,288,0,-135,398,0,113.1,0,6,0,Pakistan,1st INNINGS,2,drawn,2
Iqbal,1989/90,Test # 1128,Pakistan,423,132.3,1st INNINGS,0,423,135,0,0,0,132.3,6,0,Pakistan,1st INNINGS,1,drawn,2
Western,1989/90,Test # 1129,Australia,521,158.1,1st INNINGS,521,0,290,322,0,158.1,0,5,0,New Zealand,1st INNINGS,1,drawn,2
Western,1989/90,Test # 1129,New Zealand,231,92.4,1st INNINGS,0,231,-290,0,0,0,92.4,5,0,New Zealand,1st INNINGS,2,drawn,2
Gaddafi,1989/90,Test # 1130,India,509,178.2,1st INNINGS,509,0,-190,0,0,178.2,0,6,India,0,1st INNINGS,2,drawn,2
Gaddafi,1989/90,Test # 1130,Pakistan,699,203.4,1st INNINGS,0,699,190,0,0,0,203.4,6,India,0,1st INNINGS,1,drawn,2
Brisbane,1989/90,Test # 1131,Australia,367,95.3,1st INNINGS,367,0,-51,375,0,95.3,0,5,0,Sri Lanka,1st INNINGS,1,drawn,2
Brisbane,1989/90,Test # 1131,Sri Lanka,418,166.3,1st INNINGS,0,418,51,0,0,0,166.3,5,0,Sri Lanka,1st INNINGS,2,drawn,2
Jinnah,1989/90,Test # 1132,India,324,84.2,1st INNINGS,324,0,74,234,0,84.2,0,6,0,Pakistan,1st INNINGS,2,drawn,2
Jinnah,1989/90,Test # 1132,Pakistan,250,103.4,1st INNINGS,0,250,-74,0,0,0,103.4,6,0,Pakistan,1st INNINGS,1,drawn,2
Bellerive,1989/90,Test # 1133,Australia,224,72.4,1st INNINGS,224,0,8,513,0,72.4,0,5,0,Sri Lanka,1st INNINGS,1,Australia,1
Bellerive,1989/90,Test # 1133,Sri Lanka,216,83.4,1st INNINGS,0,216,-8,0,348,0,83.4,5,0,Sri Lanka,1st INNINGS,2,Australia,0
Melbourne,1989/90,Test # 1134,Australia,223,90.1,1st INNINGS,223,0,116,312,0,90.1,0,5,0,Pakistan,1st INNINGS,1,Australia,1
Melbourne,1989/90,Test # 1134,Pakistan,107,65.5,1st INNINGS,0,107,-116,0,336,0,65.5,5,0,Pakistan,1st INNINGS,2,Australia,0
Adelaide,1989/90,Test # 1135,Pakistan,257,76.3,1st INNINGS,257,0,-84,387,0,76.3,0,5,Pakistan,0,1st INNINGS,2,drawn,2
Adelaide,1989/90,Test # 1135,Australia,341,133,1st INNINGS,0,341,84,0,233,0,133,5,Pakistan,0,1st INNINGS,1,drawn,2
Lancaster,1989/90,Test # 1136,New Zealand,459,155.3,1st INNINGS,459,0,295,296,0,155.3,0,4,New Zealand,0,1st INNINGS,1,New Zealand,1
Lancaster,1989/90,Test # 1136,India,164,45.5,1st INNINGS,0,164,-295,0,0,0,45.5,4,New Zealand,0,1st INNINGS,2,New Zealand,0
Sydney,1989/90,Test # 1137,Pakistan,199,94.5,1st INNINGS,199,0,23,0,0,94.5,0,6,0,Australia,1st INNINGS,2,drawn,2
Sydney,1989/90,Test # 1137,Australia,176,65,1st INNINGS,0,176,-23,0,0,0,65,6,0,Australia,1st INNINGS,1,drawn,2
McLean,1989/90,Test # 1138,India,358,146,1st INNINGS,358,0,180,0,0,146,0,5,India,0,1st INNINGS,2,drawn,2
McLean,1989/90,Test # 1138,New Zealand,178,71,1st INNINGS,0,178,-180,0,0,0,71,5,India,0,1st INNINGS,1,drawn,2
Eden,1989/90,Test # 1139,New Zealand,391,92.2,1st INNINGS,391,0,-91,483,0,92.2,0,5,0,India,1st INNINGS,1,drawn,2
Eden,1989/90,Test # 1139,India,482,104.3,1st INNINGS,0,482,91,0,149,0,104.3,5,0,India,1st INNINGS,2,drawn,2
Sabina,1989/90,Test # 1140,West Indies,164,64,1st INNINGS,164,0,-200,240,0,64,0,6,West Indies,0,1st INNINGS,1,England,0
Sabina,1989/90,Test # 1140,England,364,109.2,1st INNINGS,0,364,200,0,41,0,109.2,6,West Indies,0,1st INNINGS,2,England,1
Basin,1989/90,Test # 1141,Australia,110,45.2,1st INNINGS,110,0,-92,269,0,45.2,0,5,Australia,0,1st INNINGS,2,New Zealand,0
Basin,1989/90,Test # 1141,New Zealand,202,121,1st INNINGS,0,202,92,0,181,0,121,5,Australia,0,1st INNINGS,1,New Zealand,1
Queen's,1989/90,Test # 1142,West Indies,199,65.1,1st INNINGS,199,0,-89,239,0,65.1,0,6,0,England,1st INNINGS,1,drawn,2
Queen's,1989/90,Test # 1142,England,288,137.2,1st INNINGS,0,288,89,0,120,0,137.2,6,0,England,1st INNINGS,2,drawn,2
Kensington,1989/90,Test # 1143,West Indies,446,121.5,1st INNINGS,446,0,88,267,0,121.5,0,6,0,England,1st INNINGS,1,West Indies,1
Kensington,1989/90,Test # 1143,England,358,109.3,1st INNINGS,0,358,-88,0,191,0,109.3,6,0,England,1st INNINGS,2,West Indies,0
Antigua,1989/90,Test # 1144,England,260,91.1,1st INNINGS,260,0,-186,154,0,91.1,0,5,England,0,1st INNINGS,2,West Indies,0
Antigua,1989/90,Test # 1144,West Indies,446,120.5,1st INNINGS,0,446,186,0,0,0,120.5,5,England,0,1st INNINGS,1,West Indies,1
Trent,1990,Test # 1145,New Zealand,208,89,1st INNINGS,208,0,-137,36,0,89,0,6,New Zealand,0,1st INNINGS,2,drawn,2
Trent,1990,Test # 1145,England,345,138,1st INNINGS,0,345,137,0,0,0,138,6,New Zealand,0,1st INNINGS,1,drawn,2
"Lord's,",1990,Test # 1146,England,334,89.4,1st INNINGS,334,0,-128,272,0,89.4,0,6,0,New Zealand,1st INNINGS,1,drawn,2
"Lord's,",1990,Test # 1146,New Zealand,462,157.4,1st INNINGS,0,462,128,0,0,0,157.4,6,0,New Zealand,1st INNINGS,2,drawn,2
"Edgbaston,",1990,Test # 1147,England,435,141.5,1st INNINGS,435,0,186,158,0,141.5,0,6,0,New Zealand,1st INNINGS,1,England,1
"Edgbaston,",1990,Test # 1147,New Zealand,249,98.3,1st INNINGS,0,249,-186,0,230,0,98.3,6,0,New Zealand,1st INNINGS,2,England,0
"Lord's,",1990,Test # 1148,England,653,162,1st INNINGS,653,0,199,272,0,162,0,6,0,India,1st INNINGS,1,England,1
"Lord's,",1990,Test # 1148,India,454,114.1,1st INNINGS,0,454,-199,0,224,0,114.1,6,0,India,1st INNINGS,2,England,0
Old,1990,Test # 1149,England,519,160.5,1st INNINGS,519,0,87,320,0,160.5,0,6,England,0,1st INNINGS,1,drawn,2
Old,1990,Test # 1149,India,432,119.2,1st INNINGS,0,432,-87,0,343,0,119.2,6,England,0,1st INNINGS,2,drawn,2
Kennington,1990,Test # 1150,India,606,173,1st INNINGS,606,0,266,477,0,173,0,6,India,0,1st INNINGS,2,drawn,2
Kennington,1990,Test # 1150,England,340,123.4,1st INNINGS,0,340,-266,0,0,0,123.4,6,India,0,1st INNINGS,1,drawn,2
National,1990/91,Test # 1151,New Zealand,196,84.5,1st INNINGS,196,0,-237,194,0,84.5,0,6,0,Pakistan,1st INNINGS,2,Pakistan,0
National,1990/91,Test # 1151,Pakistan,433,140.3,1st INNINGS,0,433,237,0,0,0,140.3,6,0,Pakistan,1st INNINGS,1,Pakistan,1
Gaddafi,1990/91,Test # 1152,New Zealand,160,59,1st INNINGS,160,0,-213,287,0,59,0,6,New Zealand,0,1st INNINGS,2,Pakistan,0
Gaddafi,1990/91,Test # 1152,Pakistan,373,125,1st INNINGS,0,373,213,0,77,0,125,6,New Zealand,0,1st INNINGS,1,Pakistan,1
Iqbal,1990/91,Test # 1153,Pakistan,102,40.3,1st INNINGS,102,0,-115,357,0,40.3,0,6,0,New Zealand,1st INNINGS,1,Pakistan,1
Iqbal,1990/91,Test # 1153,New Zealand,217,76.2,1st INNINGS,0,217,115,0,177,0,76.2,6,0,New Zealand,1st INNINGS,2,Pakistan,0
National,1990/91,Test # 1154,West Indies,261,83.3,1st INNINGS,261,0,-84,181,0,83.3,0,6,West Indies,0,1st INNINGS,2,Pakistan,0
National,1990/91,Test # 1154,Pakistan,345,133.2,1st INNINGS,0,345,84,0,98,0,133.2,6,West Indies,0,1st INNINGS,1,Pakistan,1
Brisbane,1990/91,Test # 1155,England,194,78,1st INNINGS,194,0,42,114,0,78,0,3,0,Australia,1st INNINGS,2,Australia,0
Brisbane,1990/91,Test # 1155,Australia,152,63,1st INNINGS,0,152,-42,0,157,0,63,3,0,Australia,1st INNINGS,1,Australia,1
Sector,1990/91,Test # 1156,India,288,110.5,1st INNINGS,288,0,206,198,0,110.5,0,5,India,0,1st INNINGS,1,India,1
Sector,1990/91,Test # 1156,Sri Lanka,82,51.5,1st INNINGS,0,82,-206,0,0,0,51.5,5,India,0,1st INNINGS,2,India,0
Iqbal,1990/91,Test # 1157,Pakistan,170,54.2,1st INNINGS,170,0,-25,154,0,54.2,0,3,Pakistan,0,1st INNINGS,1,West Indies,0
Iqbal,1990/91,Test # 1157,West Indies,195,56,1st INNINGS,0,195,25,0,130,0,56,3,Pakistan,0,1st INNINGS,2,West Indies,1
Gaddafi,1990/91,Test # 1158,West Indies,294,78.5,1st INNINGS,294,0,172,173,0,78.5,0,6,West Indies,0,1st INNINGS,2,drawn,2
Gaddafi,1990/91,Test # 1158,Pakistan,122,49.2,1st INNINGS,0,122,-172,0,242,0,49.2,6,West Indies,0,1st INNINGS,1,drawn,2
Melbourne,1990/91,Test # 1159,England,352,131.4,1st INNINGS,352,0,46,150,0,131.4,0,5,England,0,1st INNINGS,2,Australia,0
Melbourne,1990/91,Test # 1159,Australia,306,112.5,1st INNINGS,0,306,-46,0,197,0,112.5,5,England,0,1st INNINGS,1,Australia,1
Sydney,1990/91,Test # 1160,Australia,518,157,1st INNINGS,518,0,49,205,0,157,0,5,Australia,0,1st INNINGS,1,drawn,2
Sydney,1990/91,Test # 1160,England,469,172.1,1st INNINGS,0,469,-49,0,113,0,172.1,5,Australia,0,1st INNINGS,2,drawn,2
Adelaide,1990/91,Test # 1161,Australia,386,135.2,1st INNINGS,386,0,157,314,0,135.2,0,5,Australia,0,1st INNINGS,1,drawn,2
Adelaide,1990/91,Test # 1161,England,229,81.3,1st INNINGS,0,229,-157,0,335,0,81.3,5,Australia,0,1st INNINGS,2,drawn,2
Basin,1990/91,Test # 1162,New Zealand,174,58.2,1st INNINGS,174,0,-323,671,0,58.2,0,5,0,Sri Lanka,1st INNINGS,1,drawn,2
Basin,1990/91,Test # 1162,Sri Lanka,497,151.1,1st INNINGS,0,497,323,0,0,0,151.1,5,0,Sri Lanka,1st INNINGS,2,drawn,2
Western,1990/91,Test # 1163,England,244,66.4,1st INNINGS,244,0,-63,182,0,66.4,0,5,England,0,1st INNINGS,2,Australia,0
Western,1990/91,Test # 1163,Australia,307,90.5,1st INNINGS,0,307,63,0,120,0,90.5,5,England,0,1st INNINGS,1,Australia,1
Trust,1990/91,Test # 1164,New Zealand,296,121.4,1st INNINGS,296,0,43,374,0,121.4,0,5,0,Sri Lanka,1st INNINGS,1,drawn,2
Trust,1990/91,Test # 1164,Sri Lanka,253,93.4,1st INNINGS,0,253,-43,0,344,0,93.4,5,0,Sri Lanka,1st INNINGS,2,drawn,2
Eden,1990/91,Test # 1165,Sri Lanka,380,105,1st INNINGS,380,0,63,319,0,105,0,5,0,New Zealand,1st INNINGS,2,drawn,2
Eden,1990/91,Test # 1165,New Zealand,317,115.3,1st INNINGS,0,317,-63,0,261,0,115.3,5,0,New Zealand,1st INNINGS,1,drawn,2
Sabina,1990/91,Test # 1166,West Indies,264,82.3,1st INNINGS,264,0,-107,334,0,82.3,0,6,West Indies,0,1st INNINGS,1,drawn,2
Sabina,1990/91,Test # 1166,Australia,371,120,1st INNINGS,0,371,107,0,0,0,120,6,West Indies,0,1st INNINGS,2,drawn,2
"Bourda,",1990/91,Test # 1167,Australia,348,116.4,1st INNINGS,348,0,-221,248,0,116.4,0,6,Australia,0,1st INNINGS,2,West Indies,0
"Bourda,",1990/91,Test # 1167,West Indies,569,153.5,1st INNINGS,0,569,221,0,31,0,153.5,6,Australia,0,1st INNINGS,1,West Indies,1
Queen's,1990/91,Test # 1168,Australia,294,128.1,1st INNINGS,294,0,67,123,0,128.1,0,6,0,West Indies,1st INNINGS,2,drawn,2
Queen's,1990/91,Test # 1168,West Indies,227,84.2,1st INNINGS,0,227,-67,0,0,0,84.2,6,0,West Indies,1st INNINGS,1,drawn,2
Kensington,1990/91,Test # 1169,West Indies,149,61.1,1st INNINGS,149,0,15,536,0,61.1,0,6,0,Australia,1st INNINGS,1,West Indies,1
Kensington,1990/91,Test # 1169,Australia,134,50.1,1st INNINGS,0,134,-15,0,208,0,50.1,6,0,Australia,1st INNINGS,2,West Indies,0
Antigua,1990/91,Test # 1170,Australia,403,108,1st INNINGS,403,0,189,265,0,108,0,5,Australia,0,1st INNINGS,2,Australia,1
Antigua,1990/91,Test # 1170,West Indies,214,55,1st INNINGS,0,214,-189,0,297,0,55,5,Australia,0,1st INNINGS,1,Australia,0
"Headingley,",1991,Test # 1171,England,198,79.2,1st INNINGS,198,0,25,252,0,79.2,0,5,0,West Indies,1st INNINGS,1,England,1
"Headingley,",1991,Test # 1171,West Indies,173,54.1,1st INNINGS,0,173,-25,0,162,0,54.1,5,0,West Indies,1st INNINGS,2,England,0
"Lord's,",1991,Test # 1172,West Indies,419,120.1,1st INNINGS,419,0,65,12,0,120.1,0,5,West Indies,0,1st INNINGS,2,drawn,2
"Lord's,",1991,Test # 1172,England,354,118,1st INNINGS,0,354,-65,0,0,0,118,5,West Indies,0,1st INNINGS,1,drawn,2
Trent,1991,Test # 1173,England,300,103.5,1st INNINGS,300,0,-97,211,0,103.5,0,6,England,0,1st INNINGS,1,West Indies,0
Trent,1991,Test # 1173,West Indies,397,118.1,1st INNINGS,0,397,97,0,115,0,118.1,6,England,0,1st INNINGS,2,West Indies,1
"Edgbaston,",1991,Test # 1174,England,188,70.4,1st INNINGS,188,0,-104,255,0,70.4,0,4,0,West Indies,1st INNINGS,1,West Indies,0
"Edgbaston,",1991,Test # 1174,West Indies,292,107.3,1st INNINGS,0,292,104,0,157,0,107.3,4,0,West Indies,1st INNINGS,2,West Indies,1
Kennington,1991,Test # 1175,England,419,151.1,1st INNINGS,419,0,243,385,0,151.1,0,5,England,0,1st INNINGS,1,England,1
Kennington,1991,Test # 1175,West Indies,176,57.3,1st INNINGS,0,176,-243,0,146,0,57.3,5,England,0,1st INNINGS,2,England,0
"Lord's,",1991,Test # 1176,England,282,95,1st INNINGS,282,0,58,364,0,95,0,6,England,0,1st INNINGS,1,England,1
"Lord's,",1991,Test # 1176,Sri Lanka,224,68.1,1st INNINGS,0,224,-58,0,285,0,68.1,6,England,0,1st INNINGS,2,England,0
Brisbane,1991/92,Test # 1177,India,239,88.1,1st INNINGS,239,0,-101,156,0,88.1,0,4,0,Australia,1st INNINGS,2,Australia,0
Brisbane,1991/92,Test # 1177,Australia,340,127.4,1st INNINGS,0,340,101,0,58,0,127.4,4,0,Australia,1st INNINGS,1,Australia,1
Jinnah,1991/92,Test # 1178,Sri Lanka,270,118.5,1st INNINGS,270,0,-153,137,0,118.5,0,6,Sri Lanka,0,1st INNINGS,2,drawn,2
Jinnah,1991/92,Test # 1178,Pakistan,423,157,1st INNINGS,0,423,153,0,0,0,157,6,Sri Lanka,0,1st INNINGS,1,drawn,2
Municipal,1991/92,Test # 1179,Pakistan,109,36,1st INNINGS,270,0,109,137,0,36,0,6,0,Sri Lanka,1st INNINGS,1,drawn,2
Melbourne,1991/92,Test # 1180,India,263,93.2,1st INNINGS,263,0,-86,213,0,93.2,0,4,India,0,1st INNINGS,2,Australia,0
Melbourne,1991/92,Test # 1180,Australia,349,122,1st INNINGS,0,349,86,0,128,0,122,4,India,0,1st INNINGS,1,Australia,1
Sydney,1991/92,Test # 1181,Australia,313,124,1st INNINGS,313,0,-170,173,0,124,0,5,0,India,1st INNINGS,1,drawn,2
Sydney,1991/92,Test # 1181,India,483,168.4,1st INNINGS,0,483,170,0,0,0,168.4,5,0,India,1st INNINGS,2,drawn,2
Iqbal,1991/92,Test # 1182,Sri Lanka,240,72.1,1st INNINGS,240,0,19,165,0,72.1,0,6,0,Pakistan,1st INNINGS,2,Pakistan,0
Iqbal,1991/92,Test # 1182,Pakistan,221,106.2,1st INNINGS,0,221,-19,0,188,0,106.2,6,0,Pakistan,1st INNINGS,1,Pakistan,1
Lancaster,1991/92,Test # 1183,England,580,163,1st INNINGS,580,0,268,264,0,163,0,5,0,New Zealand,1st INNINGS,2,England,1
Lancaster,1991/92,Test # 1183,New Zealand,312,127.4,1st INNINGS,0,312,-268,0,0,0,127.4,5,0,New Zealand,1st INNINGS,1,England,0
Adelaide,1991/92,Test # 1184,Australia,145,66.4,1st INNINGS,145,0,-80,451,0,66.4,0,5,0,India,1st INNINGS,1,Australia,1
Adelaide,1991/92,Test # 1184,India,225,84.2,1st INNINGS,0,225,80,0,333,0,84.2,5,0,India,1st INNINGS,2,Australia,0
Eden,1991/92,Test # 1185,England,203,83,1st INNINGS,203,0,61,321,0,83,0,5,0,New Zealand,1st INNINGS,2,England,1
Eden,1991/92,Test # 1185,New Zealand,142,63,1st INNINGS,0,142,-61,0,214,0,63,5,0,New Zealand,1st INNINGS,1,England,0
Western,1991/92,Test # 1186,Australia,346,125.5,1st INNINGS,346,0,74,367,0,125.5,0,5,Australia,0,1st INNINGS,1,Australia,1
Western,1991/92,Test # 1186,India,272,89.5,1st INNINGS,0,272,-74,0,141,0,89.5,5,Australia,0,1st INNINGS,2,Australia,0
Basin,1991/92,Test # 1187,England,305,118.1,1st INNINGS,305,0,-127,359,0,118.1,0,5,England,0,1st INNINGS,2,drawn,2
Basin,1991/92,Test # 1187,New Zealand,432,192,1st INNINGS,0,432,127,0,43,0,192,5,England,0,1st INNINGS,1,drawn,2
Kensington,1991/92,Test # 1188,West Indies,262,71.4,1st INNINGS,262,0,-83,283,0,71.4,0,6,0,South Africa,1st INNINGS,1,West Indies,1
Kensington,1991/92,Test # 1188,South Africa,345,135.5,1st INNINGS,0,345,83,0,148,0,135.5,6,0,South Africa,1st INNINGS,2,West Indies,0
"Edgbaston,",1992,Test # 1189,Pakistan,446,137,1st INNINGS,446,0,-13,0,0,137,0,5,0,England,1st INNINGS,2,drawn,2
"Edgbaston,",1992,Test # 1189,England,459,119,1st INNINGS,0,459,13,0,0,0,119,5,0,England,1st INNINGS,1,drawn,2
"Lord's,",1992,Test # 1190,England,255,76.1,1st INNINGS,255,0,-38,175,0,76.1,0,4,England,0,1st INNINGS,1,Pakistan,0
"Lord's,",1992,Test # 1190,Pakistan,293,98.5,1st INNINGS,0,293,38,0,141,0,98.5,4,England,0,1st INNINGS,2,Pakistan,1
Old,1992,Test # 1191,Pakistan,505,126,1st INNINGS,505,0,115,239,0,126,0,6,Pakistan,0,1st INNINGS,2,drawn,2
Old,1992,Test # 1191,England,390,100.4,1st INNINGS,0,390,-115,0,0,0,100.4,6,Pakistan,0,1st INNINGS,1,drawn,2
"Headingley,",1992,Test # 1192,Pakistan,197,79.3,1st INNINGS,197,0,-123,221,0,79.3,0,4,Pakistan,0,1st INNINGS,2,England,0
"Headingley,",1992,Test # 1192,England,320,113.5,1st INNINGS,0,320,123,0,99,0,113.5,4,Pakistan,0,1st INNINGS,1,England,1
Kennington,1992,Test # 1193,England,207,78.1,1st INNINGS,207,0,-173,174,0,78.1,0,4,England,0,1st INNINGS,1,Pakistan,0
Kennington,1992,Test # 1193,Pakistan,380,127.5,1st INNINGS,0,380,173,0,0,0,127.5,4,England,0,1st INNINGS,2,Pakistan,1
Sinhalese,1992,Test # 1194,Australia,256,84,1st INNINGS,256,0,-291,471,0,84,0,6,0,Sri Lanka,1st INNINGS,2,Australia,1
Sinhalese,1992,Test # 1194,Sri Lanka,547,170,1st INNINGS,0,547,291,0,164,0,170,6,0,Sri Lanka,1st INNINGS,1,Australia,0
Khettarama,1992,Test # 1195,Australia,247,96.3,1st INNINGS,247,0,-11,296,0,96.3,0,6,0,Sri Lanka,1st INNINGS,2,drawn,2
Khettarama,1992,Test # 1195,Sri Lanka,258,92,1st INNINGS,0,258,11,0,136,0,92,6,0,Sri Lanka,1st INNINGS,1,drawn,2
Tyronne,1992,Test # 1196,Australia,337,111.1,1st INNINGS,337,0,63,271,0,111.1,0,6,Australia,0,1st INNINGS,2,drawn,2
Tyronne,1992,Test # 1196,Sri Lanka,274,99.5,1st INNINGS,0,274,-63,0,0,0,99.5,6,Australia,0,1st INNINGS,1,drawn,2
Harare,1992/93,Test # 1197,Zimbabwe,456,214.2,1st INNINGS,456,0,149,146,0,214.2,0,5,Zimbabwe,0,1st INNINGS,1,drawn,2
Harare,1992/93,Test # 1197,India,307,169.4,1st INNINGS,0,307,-149,0,0,0,169.4,5,Zimbabwe,0,1st INNINGS,2,drawn,2
Bulawayo,1992/93,Test # 1198,New Zealand,325,96.1,1st INNINGS,325,0,106,222,0,96.1,0,5,New Zealand,0,1st INNINGS,2,drawn,2
Bulawayo,1992/93,Test # 1198,Zimbabwe,219,93.4,1st INNINGS,0,219,-106,0,197,0,93.4,5,New Zealand,0,1st INNINGS,1,drawn,2
Harare,1992/93,Test # 1199,New Zealand,335,94,1st INNINGS,335,0,52,262,0,94,0,6,New Zealand,0,1st INNINGS,2,New Zealand,1
Harare,1992/93,Test # 1199,Zimbabwe,283,123,1st INNINGS,0,283,-52,0,137,0,123,6,New Zealand,0,1st INNINGS,1,New Zealand,0
"Kingsmead,",1992/93,Test # 1200,South Africa,254,103.4,1st INNINGS,254,0,-23,176,0,103.4,0,5,0,India,1st INNINGS,1,drawn,2
"Kingsmead,",1992/93,Test # 1200,India,277,134,1st INNINGS,0,277,23,0,0,0,134,5,0,India,1st INNINGS,2,drawn,2
New,1992/93,Test # 1201,South Africa,292,110.5,1st INNINGS,292,0,65,252,0,110.5,0,5,South Africa,0,1st INNINGS,1,drawn,2
New,1992/93,Test # 1201,India,227,108,1st INNINGS,0,227,-65,0,141,0,108,5,South Africa,0,1st INNINGS,2,drawn,2
Brisbane,1992/93,Test # 1202,Australia,293,112.1,1st INNINGS,293,0,-78,308,0,112.1,0,5,Australia,0,1st INNINGS,1,drawn,2
Brisbane,1992/93,Test # 1202,West Indies,371,124.3,1st INNINGS,0,371,78,0,133,0,124.3,5,Australia,0,1st INNINGS,2,drawn,2
Tyronne,1992/93,Test # 1203,New Zealand,288,133.5,1st INNINGS,288,0,-39,195,0,133.5,0,6,0,Sri Lanka,1st INNINGS,2,drawn,2
Tyronne,1992/93,Test # 1203,Sri Lanka,327,92,1st INNINGS,0,327,39,0,0,0,92,6,0,Sri Lanka,1st INNINGS,1,drawn,2
Sinhalese,1992/93,Test # 1204,Sri Lanka,394,128.3,1st INNINGS,394,0,292,361,0,128.3,0,4,Sri Lanka,0,1st INNINGS,1,Sri Lanka,1
Sinhalese,1992/93,Test # 1204,New Zealand,102,52.1,1st INNINGS,0,102,-292,0,73,0,52.1,4,Sri Lanka,0,1st INNINGS,2,Sri Lanka,0
Melbourne,1992/93,Test # 1205,Australia,395,153,1st INNINGS,395,0,162,196,0,153,0,5,Australia,0,1st INNINGS,1,Australia,1
Melbourne,1992/93,Test # 1205,West Indies,233,85.1,1st INNINGS,0,233,-162,0,219,0,85.1,5,Australia,0,1st INNINGS,2,Australia,0
Crusaders,1992/93,Test # 1206,India,212,95.5,1st INNINGS,212,0,-63,215,0,95.5,0,4,0,South Africa,1st INNINGS,2,South Africa,0
Crusaders,1992/93,Test # 1206,South Africa,275,138.3,1st INNINGS,0,275,63,0,155,0,138.3,4,0,South Africa,1st INNINGS,1,South Africa,1
Trust,1992/93,Test # 1207,Pakistan,216,69.3,1st INNINGS,216,0,-48,174,0,69.3,0,4,0,New Zealand,1st INNINGS,2,Pakistan,1
Trust,1992/93,Test # 1207,New Zealand,264,109,1st INNINGS,0,264,48,0,93,0,109,4,0,New Zealand,1st INNINGS,1,Pakistan,0
Sydney,1992/93,Test # 1208,Australia,503,171.4,1st INNINGS,503,0,-103,117,0,171.4,0,5,Australia,0,1st INNINGS,1,drawn,2
Sydney,1992/93,Test # 1208,West Indies,606,184.4,1st INNINGS,0,606,103,0,0,0,184.4,5,Australia,0,1st INNINGS,2,drawn,2
"Newlands,",1992/93,Test # 1209,South Africa,360,171,1st INNINGS,360,0,84,130,0,171,0,5,South Africa,0,1st INNINGS,1,drawn,2
"Newlands,",1992/93,Test # 1209,India,276,151.4,1st INNINGS,0,276,-84,0,29,0,151.4,5,South Africa,0,1st INNINGS,2,drawn,2
Adelaide,1992/93,Test # 1210,West Indies,252,67.3,1st INNINGS,252,0,39,146,0,67.3,0,4,West Indies,0,1st INNINGS,2,West Indies,1
Adelaide,1992/93,Test # 1210,Australia,213,75.2,1st INNINGS,0,213,-39,0,184,0,75.2,4,West Indies,0,1st INNINGS,1,West Indies,0
Eden,1992/93,Test # 1211,India,371,122.5,1st INNINGS,371,0,208,286,0,122.5,0,5,India,0,1st INNINGS,1,India,1
Eden,1992/93,Test # 1211,England,163,100.1,1st INNINGS,0,163,-208,0,82,0,100.1,5,India,0,1st INNINGS,2,India,0
